Number,Experiment,Date,Day,Hour,Transfer,Strain,Media,Temperature,Treatment,Replicate,RF,Rfctrl,Rep,seqRep,lnRF,trDay
17,salinity,2015-04-28,97,96,21,331,ASW,15,36,1,1669.12,21.1,1,21,7.40732984631811,5
18,salinity,2015-04-28,97,96,21,332,ASW,15,36,1,1325.86,21.1,1,21,7.17377439479766,5
19,salinity,2015-04-28,97,96,21,333,ASW,15,36,1,2653.7,21.1,1,21,7.87572722999131,5
20,salinity,2015-04-28,97,96,21,1263,ASW,15,36,1,2332.13,21.1,1,21,7.74544859158346,5
21,salinity,2015-04-28,97,96,21,331,ASW,15,0,2,3504.51,21.38,2,21,8.15568659381532,5
22,salinity,2015-04-28,97,96,21,332,ASW,15,0,2,1518.46,21.38,2,21,7.31127182320551,5
23,salinity,2015-04-28,97,96,21,333,ASW,15,0,2,4520.46,21.38,2,21,8.41162821041235,5
24,salinity,2015-04-28,97,96,21,1263,ASW,15,0,2,5515.15,21.38,2,21,8.61137000192743,5
25,salinity,2015-04-28,97,96,21,331,ASW,15,2,2,4781.02,20.43,2,21,8.46812688912418,5
26,salinity,2015-04-28,97,96,21,332,ASW,15,2,2,3537.29,20.43,2,21,8.16532382502828,5
27,salinity,2015-04-28,97,96,21,333,ASW,15,2,2,4258.74,20.43,2,21,8.35191988386427,5
28,salinity,2015-04-28,97,96,21,1263,ASW,15,2,2,4732.21,20.43,2,21,8.45782103493754,5
29,salinity,2015-04-28,97,96,21,331,ASW,15,12,2,5463,20.55,2,21,8.60198460611198,5
30,salinity,2015-04-28,97,96,21,332,ASW,15,12,2,4741.27,20.55,2,21,8.45971660931908,5
31,salinity,2015-04-28,97,96,21,333,ASW,15,12,2,4736.18,20.55,2,21,8.45863780226049,5
32,salinity,2015-04-28,97,96,21,1263,ASW,15,12,2,3905.22,20.55,2,21,8.26479331710902,5
33,salinity,2015-04-28,97,96,21,331,ASW,15,24,2,3987.27,19.46,2,21,8.28596958419382,5
34,salinity,2015-04-28,97,96,21,332,ASW,15,24,2,2646.13,19.46,2,21,7.87347216321854,5
35,salinity,2015-04-28,97,96,21,333,ASW,15,24,2,3566.18,19.46,2,21,8.17377851170845,5
36,salinity,2015-04-28,97,96,21,1263,ASW,15,24,2,3272.31,19.46,2,21,8.0872868141283,5
37,salinity,2015-04-28,97,96,21,331,ASW,15,36,2,2280.33,21.1,2,21,7.72277932624758,5
38,salinity,2015-04-28,97,96,21,332,ASW,15,36,2,1619.73,21.1,2,21,7.37690229143645,5
39,salinity,2015-04-28,97,96,21,333,ASW,15,36,2,1921.78,21.1,2,21,7.54996699586233,5
40,salinity,2015-04-28,97,96,21,1263,ASW,15,36,2,2886.87,21.1,2,21,7.9605923539466,5
41,salinity,2015-04-28,97,96,21,331,ASW,15,0,3,3804.62,21.38,3,21,8.23833606433361,5
42,salinity,2015-04-28,97,96,21,332,ASW,15,0,3,1597.48,21.38,3,21,7.3627087201815,5
43,salinity,2015-04-28,97,96,21,333,ASW,15,0,3,3993.73,21.38,3,21,8.28711313810073,5
44,salinity,2015-04-28,97,96,21,1263,ASW,15,0,3,5179.54,21.38,3,21,8.54833520573529,5
45,salinity,2015-04-28,97,96,21,331,ASW,15,2,3,5095.98,20.43,3,21,8.53219017242215,5
46,salinity,2015-04-28,97,96,21,332,ASW,15,2,3,2760.78,20.43,3,21,7.91584092845069,5
47,salinity,2015-04-28,97,96,21,333,ASW,15,2,3,4352.56,20.43,3,21,8.37381461690422,5
48,salinity,2015-04-28,97,96,21,1263,ASW,15,2,3,4493.32,20.43,3,21,8.40579001113404,5
49,salinity,2015-04-28,97,96,21,331,ASW,15,12,3,4320.11,20.55,3,21,8.36626797086464,5
50,salinity,2015-04-28,97,96,21,332,ASW,15,12,3,4572,20.55,3,21,8.42320114249557,5
51,salinity,2015-04-28,97,96,21,333,ASW,15,12,3,5801.51,20.55,3,21,8.66232503784041,5
52,salinity,2015-04-28,97,96,21,1263,ASW,15,12,3,4187.56,20.55,3,21,8.33495403122759,5
53,salinity,2015-04-28,97,96,21,331,ASW,15,24,3,4356.76,19.46,3,21,8.37500731368195,5
54,salinity,2015-04-28,97,96,21,332,ASW,15,24,3,2427.21,19.46,3,21,7.78644798044097,5
55,salinity,2015-04-28,97,96,21,333,ASW,15,24,3,3545.26,19.46,3,21,8.16786263985164,5
56,salinity,2015-04-28,97,96,21,1263,ASW,15,24,3,2013.77,19.46,3,21,7.59805340483733,5
57,salinity,2015-04-28,97,96,21,331,ASW,15,36,3,1658.81,21.1,3,21,7.40105420356162,5
58,salinity,2015-04-28,97,96,21,332,ASW,15,36,3,1707.07,21.1,3,21,7.43009634480919,5
59,salinity,2015-04-28,97,96,21,333,ASW,15,36,3,2166.48,21.1,3,21,7.67107197184897,5
60,salinity,2015-04-28,97,96,21,1263,ASW,15,36,3,3213.14,21.1,3,21,8.0684154898195,5
1,salinity,2015-04-29,98,120,21,331,ASW,15,0,1,7092.38,22.03,1,21,8.86366526261578,6
2,salinity,2015-04-29,98,120,21,332,ASW,15,0,1,2363.55,22.03,1,21,7.75855557012032,6
3,salinity,2015-04-29,98,120,21,333,ASW,15,0,1,7711.52,22.03,1,21,8.94760974040446,6
4,salinity,2015-04-29,98,120,21,1263,ASW,15,0,1,10602.84,22.03,1,21,9.26679726202807,6
5,salinity,2015-04-29,98,120,21,331,ASW,15,2,1,9292.52,21.73,1,21,9.13462387607226,6
6,salinity,2015-04-29,98,120,21,332,ASW,15,2,1,6076.32,21.73,1,21,8.7085719410604,6
7,salinity,2015-04-29,98,120,21,333,ASW,15,2,1,7041.17,21.73,1,21,8.85643872175812,6
8,salinity,2015-04-29,98,120,21,1263,ASW,15,2,1,10597.24,21.73,1,21,9.26629622970195,6
9,salinity,2015-04-29,98,120,21,331,ASW,15,12,1,11523.76,21.44,1,21,9.35030403313517,6
10,salinity,2015-04-29,98,120,21,332,ASW,15,12,1,7559.94,21.44,1,21,8.92777850221897,6
11,salinity,2015-04-29,98,120,21,333,ASW,15,12,1,11076.78,21.44,1,21,9.31066884813295,6
12,salinity,2015-04-29,98,120,21,1263,ASW,15,12,1,9915.37,21.44,1,21,9.19967671676768,6
13,salinity,2015-04-29,98,120,21,331,ASW,15,24,1,6891.45,19.49,1,21,8.83520464292538,6
14,salinity,2015-04-29,98,120,21,332,ASW,15,24,1,6211.11,19.49,1,21,8.73095204387733,6
15,salinity,2015-04-29,98,120,21,333,ASW,15,24,1,5253.32,19.49,1,21,8.56289860262375,6
16,salinity,2015-04-29,98,120,21,1263,ASW,15,24,1,6542.45,19.49,1,21,8.78308353962951,6
17,salinity,2015-04-29,98,120,21,331,ASW,15,36,1,2682.56,25.74,1,21,7.88488519788726,6
18,salinity,2015-04-29,98,120,21,332,ASW,15,36,1,2314.04,25.74,1,21,7.73556446278548,6
19,salinity,2015-04-29,98,120,21,333,ASW,15,36,1,4755.22,25.74,1,21,8.46157053886746,6
20,salinity,2015-04-29,98,120,21,1263,ASW,15,36,1,4277.5,25.74,1,21,8.35508829384247,6
21,salinity,2015-04-29,98,120,21,331,ASW,15,0,2,6763.3,22.03,2,21,8.81600361345586,6
22,salinity,2015-04-29,98,120,21,332,ASW,15,0,2,2659.36,22.03,2,21,7.87752232073071,6
23,salinity,2015-04-29,98,120,21,333,ASW,15,0,2,8740.72,22.03,2,21,9.07322427625967,6
24,salinity,2015-04-29,98,120,21,1263,ASW,15,0,2,10479.37,22.03,2,21,9.2550594031754,6
25,salinity,2015-04-29,98,120,21,331,ASW,15,2,2,10741.14,21.73,2,21,9.27981139579675,6
26,salinity,2015-04-29,98,120,21,332,ASW,15,2,2,6432.17,21.73,2,21,8.76568319030462,6
27,salinity,2015-04-29,98,120,21,333,ASW,15,2,2,8041.32,21.73,2,21,8.98964257735926,6
28,salinity,2015-04-29,98,120,21,1263,ASW,15,2,2,10460.9,21.73,2,21,9.25332035636048,6
29,salinity,2015-04-29,98,120,21,331,ASW,15,12,2,11803.1,21.44,2,21,9.37429936408589,6
30,salinity,2015-04-29,98,120,21,332,ASW,15,12,2,9009.07,21.44,2,21,9.10360446645877,6
31,salinity,2015-04-29,98,120,21,333,ASW,15,12,2,10750.37,21.44,2,21,9.28069911024227,6
32,salinity,2015-04-29,98,120,21,1263,ASW,15,12,2,7974.39,21.44,2,21,8.98129820800163,6
33,salinity,2015-04-29,98,120,21,331,ASW,15,24,2,7647.48,19.49,2,21,8.93957965575983,6
34,salinity,2015-04-29,98,120,21,332,ASW,15,24,2,6058.74,19.49,2,21,8.70603511103343,6
35,salinity,2015-04-29,98,120,21,333,ASW,15,24,2,6972.89,19.49,2,21,8.8469860275684,6
36,salinity,2015-04-29,98,120,21,1263,ASW,15,24,2,7144.39,19.49,2,21,8.87135096995064,6
37,salinity,2015-04-29,98,120,21,331,ASW,15,36,2,3999.47,25.74,2,21,8.28746047918309,6
38,salinity,2015-04-29,98,120,21,332,ASW,15,36,2,2572.77,25.74,2,21,7.84268325347311,6
39,salinity,2015-04-29,98,120,21,333,ASW,15,36,2,3116.18,25.74,2,21,8.03606875457662,6
40,salinity,2015-04-29,98,120,21,1263,ASW,15,36,2,5707.05,25.74,2,21,8.64493711892613,6
41,salinity,2015-04-29,98,120,21,331,ASW,15,0,3,7057.72,22.03,3,21,8.85875104576231,6
42,salinity,2015-04-29,98,120,21,332,ASW,15,0,3,2805.59,22.03,3,21,7.93148596298672,6
43,salinity,2015-04-29,98,120,21,333,ASW,15,0,3,8137.81,22.03,3,21,9.00156559362907,6
44,salinity,2015-04-29,98,120,21,1263,ASW,15,0,3,11933.69,22.03,3,21,9.38527303131042,6
45,salinity,2015-04-29,98,120,21,331,ASW,15,2,3,11075.74,21.73,3,21,9.3105485370427,6
46,salinity,2015-04-29,98,120,21,332,ASW,15,2,3,5674.04,21.73,3,21,8.6398195901418,6
47,salinity,2015-04-29,98,120,21,333,ASW,15,2,3,9123.36,21.73,3,21,9.11620879734383,6
48,salinity,2015-04-29,98,120,21,1263,ASW,15,2,3,9678.42,21.73,3,21,9.17540621838508,6
49,salinity,2015-04-29,98,120,21,331,ASW,15,12,3,9528.38,21.44,3,21,9.15977733719996,6
50,salinity,2015-04-29,98,120,21,332,ASW,15,12,3,10191.57,21.44,3,21,9.22721027165511,6
51,salinity,2015-04-29,98,120,21,333,ASW,15,12,3,13385.86,21.44,3,21,9.50035123069906,6
52,salinity,2015-04-29,98,120,21,1263,ASW,15,12,3,9027.84,21.44,3,21,9.10569071470976,6
53,salinity,2015-04-29,98,120,21,331,ASW,15,24,3,8587.06,19.49,3,21,9.05573942412683,6
54,salinity,2015-04-29,98,120,21,332,ASW,15,24,3,5677.89,19.49,3,21,8.64089644572178,6
55,salinity,2015-04-29,98,120,21,333,ASW,15,24,3,7135.01,19.49,3,21,8.870033592885,6
56,salinity,2015-04-29,98,120,21,1263,ASW,15,24,3,4029.81,19.49,3,21,8.29662631761548,6
57,salinity,2015-04-29,98,120,21,331,ASW,15,36,3,3048.24,25.74,3,21,8.01383958248895,6
58,salinity,2015-04-29,98,120,21,332,ASW,15,36,3,3274.02,25.74,3,21,8.08588090446252,6
59,salinity,2015-04-29,98,120,21,333,ASW,15,36,3,3936.96,25.74,3,21,8.27160462477151,6
60,salinity,2015-04-29,98,120,21,1263,ASW,15,36,3,6774.66,25.74,3,21,8.81713777106521,6
1,salinity,2015-04-29,98,0,22,331,ASW,15,0,1,200,0,1,22,5.29831736654804,1
2,salinity,2015-04-29,98,0,22,332,ASW,15,0,1,200,0,1,22,5.29831736654804,1
3,salinity,2015-04-29,98,0,22,333,ASW,15,0,1,200,0,1,22,5.29831736654804,1
4,salinity,2015-04-29,98,0,22,1263,ASW,15,0,1,200,0,1,22,5.29831736654804,1
5,salinity,2015-04-29,98,0,22,331,ASW,15,2,1,200,0,1,22,5.29831736654804,1
6,salinity,2015-04-29,98,0,22,332,ASW,15,2,1,200,0,1,22,5.29831736654804,1
7,salinity,2015-04-29,98,0,22,333,ASW,15,2,1,200,0,1,22,5.29831736654804,1
8,salinity,2015-04-29,98,0,22,1263,ASW,15,2,1,200,0,1,22,5.29831736654804,1
9,salinity,2015-04-29,98,0,22,331,ASW,15,12,1,200,0,1,22,5.29831736654804,1
10,salinity,2015-04-29,98,0,22,332,ASW,15,12,1,200,0,1,22,5.29831736654804,1
11,salinity,2015-04-29,98,0,22,333,ASW,15,12,1,200,0,1,22,5.29831736654804,1
12,salinity,2015-04-29,98,0,22,1263,ASW,15,12,1,200,0,1,22,5.29831736654804,1
13,salinity,2015-04-29,98,0,22,331,ASW,15,24,1,200,0,1,22,5.29831736654804,1
14,salinity,2015-04-29,98,0,22,332,ASW,15,24,1,200,0,1,22,5.29831736654804,1
15,salinity,2015-04-29,98,0,22,333,ASW,15,24,1,200,0,1,22,5.29831736654804,1
16,salinity,2015-04-29,98,0,22,1263,ASW,15,24,1,200,0,1,22,5.29831736654804,1
17,salinity,2015-04-29,98,0,22,331,ASW,15,36,1,200,0,1,22,5.29831736654804,1
18,salinity,2015-04-29,98,0,22,332,ASW,15,36,1,200,0,1,22,5.29831736654804,1
19,salinity,2015-04-29,98,0,22,333,ASW,15,36,1,200,0,1,22,5.29831736654804,1
20,salinity,2015-04-29,98,0,22,1263,ASW,15,36,1,200,0,1,22,5.29831736654804,1
21,salinity,2015-04-29,98,0,22,331,ASW,15,0,2,200,0,2,22,5.29831736654804,1
22,salinity,2015-04-29,98,0,22,332,ASW,15,0,2,200,0,2,22,5.29831736654804,1
23,salinity,2015-04-29,98,0,22,333,ASW,15,0,2,200,0,2,22,5.29831736654804,1
24,salinity,2015-04-29,98,0,22,1263,ASW,15,0,2,200,0,2,22,5.29831736654804,1
25,salinity,2015-04-29,98,0,22,331,ASW,15,2,2,200,0,2,22,5.29831736654804,1
26,salinity,2015-04-29,98,0,22,332,ASW,15,2,2,200,0,2,22,5.29831736654804,1
27,salinity,2015-04-29,98,0,22,333,ASW,15,2,2,200,0,2,22,5.29831736654804,1
28,salinity,2015-04-29,98,0,22,1263,ASW,15,2,2,200,0,2,22,5.29831736654804,1
29,salinity,2015-04-29,98,0,22,331,ASW,15,12,2,200,0,2,22,5.29831736654804,1
30,salinity,2015-04-29,98,0,22,332,ASW,15,12,2,200,0,2,22,5.29831736654804,1
31,salinity,2015-04-29,98,0,22,333,ASW,15,12,2,200,0,2,22,5.29831736654804,1
32,salinity,2015-04-29,98,0,22,1263,ASW,15,12,2,200,0,2,22,5.29831736654804,1
33,salinity,2015-04-29,98,0,22,331,ASW,15,24,2,200,0,2,22,5.29831736654804,1
34,salinity,2015-04-29,98,0,22,332,ASW,15,24,2,200,0,2,22,5.29831736654804,1
35,salinity,2015-04-29,98,0,22,333,ASW,15,24,2,200,0,2,22,5.29831736654804,1
36,salinity,2015-04-29,98,0,22,1263,ASW,15,24,2,200,0,2,22,5.29831736654804,1
37,salinity,2015-04-29,98,0,22,331,ASW,15,36,2,200,0,2,22,5.29831736654804,1
38,salinity,2015-04-29,98,0,22,332,ASW,15,36,2,200,0,2,22,5.29831736654804,1
39,salinity,2015-04-29,98,0,22,333,ASW,15,36,2,200,0,2,22,5.29831736654804,1
40,salinity,2015-04-29,98,0,22,1263,ASW,15,36,2,200,0,2,22,5.29831736654804,1
41,salinity,2015-04-29,98,0,22,331,ASW,15,0,3,200,0,3,22,5.29831736654804,1
42,salinity,2015-04-29,98,0,22,332,ASW,15,0,3,200,0,3,22,5.29831736654804,1
43,salinity,2015-04-29,98,0,22,333,ASW,15,0,3,200,0,3,22,5.29831736654804,1
44,salinity,2015-04-29,98,0,22,1263,ASW,15,0,3,200,0,3,22,5.29831736654804,1
45,salinity,2015-04-29,98,0,22,331,ASW,15,2,3,200,0,3,22,5.29831736654804,1
46,salinity,2015-04-29,98,0,22,332,ASW,15,2,3,200,0,3,22,5.29831736654804,1
47,salinity,2015-04-29,98,0,22,333,ASW,15,2,3,200,0,3,22,5.29831736654804,1
48,salinity,2015-04-29,98,0,22,1263,ASW,15,2,3,200,0,3,22,5.29831736654804,1
49,salinity,2015-04-29,98,0,22,331,ASW,15,12,3,200,0,3,22,5.29831736654804,1
50,salinity,2015-04-29,98,0,22,332,ASW,15,12,3,200,0,3,22,5.29831736654804,1
51,salinity,2015-04-29,98,0,22,333,ASW,15,12,3,200,0,3,22,5.29831736654804,1
52,salinity,2015-04-29,98,0,22,1263,ASW,15,12,3,200,0,3,22,5.29831736654804,1
53,salinity,2015-04-29,98,0,22,331,ASW,15,24,3,200,0,3,22,5.29831736654804,1
54,salinity,2015-04-29,98,0,22,332,ASW,15,24,3,200,0,3,22,5.29831736654804,1
55,salinity,2015-04-29,98,0,22,333,ASW,15,24,3,200,0,3,22,5.29831736654804,1
56,salinity,2015-04-29,98,0,22,1263,ASW,15,24,3,200,0,3,22,5.29831736654804,1
57,salinity,2015-04-29,98,0,22,331,ASW,15,36,3,200,0,3,22,5.29831736654804,1
58,salinity,2015-04-29,98,0,22,332,ASW,15,36,3,200,0,3,22,5.29831736654804,1
59,salinity,2015-04-29,98,0,22,333,ASW,15,36,3,200,0,3,22,5.29831736654804,1
60,salinity,2015-04-29,98,0,22,1263,ASW,15,36,3,200,0,3,22,5.29831736654804,1
1,salinity,2015-04-30,99,24,22,331,ASW,15,0,1,375.49,21.74,1,22,5.86859044895745,2
2,salinity,2015-04-30,99,24,22,332,ASW,15,0,1,323.34,21.74,1,22,5.7091016361338,2
3,salinity,2015-04-30,99,24,22,333,ASW,15,0,1,433.92,21.74,1,22,6.02146014714336,2
4,salinity,2015-04-30,99,24,22,1263,ASW,15,0,1,457.6,21.74,1,22,6.07732109086766,2
5,salinity,2015-04-30,99,24,22,331,ASW,15,2,1,460.56,21.42,1,22,6.08481826884119,2
6,salinity,2015-04-30,99,24,22,332,ASW,15,2,1,323.95,21.42,1,22,5.71218044610724,2
7,salinity,2015-04-30,99,24,22,333,ASW,15,2,1,399.36,21.42,1,22,5.93473545286189,2
8,salinity,2015-04-30,99,24,22,1263,ASW,15,2,1,437.93,21.42,1,22,6.03191047092251,2
9,salinity,2015-04-30,99,24,22,331,ASW,15,12,1,310.62,20.66,1,22,5.66974298243268,2
10,salinity,2015-04-30,99,24,22,332,ASW,15,12,1,384.12,20.66,1,22,5.89566924965311,2
11,salinity,2015-04-30,99,24,22,333,ASW,15,12,1,374.36,20.66,1,22,5.86844909621144,2
12,salinity,2015-04-30,99,24,22,1263,ASW,15,12,1,350.59,20.66,1,22,5.79888051074752,2
13,salinity,2015-04-30,99,24,22,331,ASW,15,24,1,408.47,21.94,1,22,5.95720948467887,2
14,salinity,2015-04-30,99,24,22,332,ASW,15,24,1,402.99,21.94,1,22,5.94293060011213,2
15,salinity,2015-04-30,99,24,22,333,ASW,15,24,1,373.28,21.94,1,22,5.86175441558524,2
16,salinity,2015-04-30,99,24,22,1263,ASW,15,24,1,370.19,21.94,1,22,5.85292061265991,2
17,salinity,2015-04-30,99,24,22,331,ASW,15,36,1,368.65,20.52,1,22,5.8525759732355,2
18,salinity,2015-04-30,99,24,22,332,ASW,15,36,1,358.19,20.52,1,22,5.82206908720016,2
19,salinity,2015-04-30,99,24,22,333,ASW,15,36,1,335.96,20.52,1,22,5.75396848956937,2
20,salinity,2015-04-30,99,24,22,1263,ASW,15,36,1,301.47,20.52,1,22,5.63817671755821,2
21,salinity,2015-04-30,99,24,22,331,ASW,15,0,2,461.03,21.74,2,22,6.08515978723528,2
22,salinity,2015-04-30,99,24,22,332,ASW,15,0,2,359.32,21.74,2,22,5.82180251926078,2
23,salinity,2015-04-30,99,24,22,333,ASW,15,0,2,443.69,21.74,2,22,6.04488682360398,2
24,salinity,2015-04-30,99,24,22,1263,ASW,15,0,2,435.26,21.74,2,22,6.02470588088778,2
25,salinity,2015-04-30,99,24,22,331,ASW,15,2,2,315.05,21.42,2,22,5.68232047135687,2
26,salinity,2015-04-30,99,24,22,332,ASW,15,2,2,324.84,21.42,2,22,5.71511798431995,2
27,salinity,2015-04-30,99,24,22,333,ASW,15,2,2,350.71,21.42,2,22,5.79693882147512,2
28,salinity,2015-04-30,99,24,22,1263,ASW,15,2,2,434.03,21.42,2,22,6.02250283689217,2
29,salinity,2015-04-30,99,24,22,331,ASW,15,12,2,349.73,20.66,2,22,5.79627049409135,2
30,salinity,2015-04-30,99,24,22,332,ASW,15,12,2,356.94,20.66,2,22,5.8179441462671,2
31,salinity,2015-04-30,99,24,22,333,ASW,15,12,2,351.97,20.66,2,22,5.80305449297347,2
32,salinity,2015-04-30,99,24,22,1263,ASW,15,12,2,363.47,20.66,2,22,5.83717635782673,2
33,salinity,2015-04-30,99,24,22,331,ASW,15,24,2,362.45,21.94,2,22,5.83044449373394,2
34,salinity,2015-04-30,99,24,22,332,ASW,15,24,2,353.87,21.94,2,22,5.80492410331241,2
35,salinity,2015-04-30,99,24,22,333,ASW,15,24,2,410.46,21.94,2,22,5.96234464853413,2
36,salinity,2015-04-30,99,24,22,1263,ASW,15,24,2,353.55,21.94,2,22,5.80395957962187,2
37,salinity,2015-04-30,99,24,22,331,ASW,15,36,2,282.66,20.52,2,22,5.5688787121914,2
38,salinity,2015-04-30,99,24,22,332,ASW,15,36,2,359.42,20.52,2,22,5.82570507861301,2
39,salinity,2015-04-30,99,24,22,333,ASW,15,36,2,324.21,20.52,2,22,5.71600744427877,2
40,salinity,2015-04-30,99,24,22,1263,ASW,15,36,2,337.49,20.52,2,22,5.75880713217492,2
41,salinity,2015-04-30,99,24,22,331,ASW,15,0,3,421.87,21.74,3,22,5.99178949430692,2
42,salinity,2015-04-30,99,24,22,332,ASW,15,0,3,341.41,21.74,3,22,5.76728921368964,2
43,salinity,2015-04-30,99,24,22,333,ASW,15,0,3,425.46,21.74,3,22,6.00072156837066,2
44,salinity,2015-04-30,99,24,22,1263,ASW,15,0,3,375.84,21.74,3,22,5.86957935911786,2
45,salinity,2015-04-30,99,24,22,331,ASW,15,2,3,422.59,21.42,3,22,5.99438527761896,2
46,salinity,2015-04-30,99,24,22,332,ASW,15,2,3,360.4,21.42,3,22,5.82594110858991,2
47,salinity,2015-04-30,99,24,22,333,ASW,15,2,3,390.76,21.42,3,22,5.91171762901773,2
48,salinity,2015-04-30,99,24,22,1263,ASW,15,2,3,418.3,21.42,3,22,5.98363396799279,2
49,salinity,2015-04-30,99,24,22,331,ASW,15,12,3,375.89,20.66,3,22,5.87276546701098,2
50,salinity,2015-04-30,99,24,22,332,ASW,15,12,3,360.3,20.66,3,22,5.82788623313116,2
51,salinity,2015-04-30,99,24,22,333,ASW,15,12,3,386.54,20.66,3,22,5.90230541078816,2
52,salinity,2015-04-30,99,24,22,1263,ASW,15,12,3,387.56,20.66,3,22,5.90508933136124,2
53,salinity,2015-04-30,99,24,22,331,ASW,15,24,3,345.88,21.94,3,22,5.78055831345825,2
54,salinity,2015-04-30,99,24,22,332,ASW,15,24,3,317.54,21.94,3,22,5.68900718907405,2
55,salinity,2015-04-30,99,24,22,333,ASW,15,24,3,276.44,21.94,3,22,5.53930083599058,2
56,salinity,2015-04-30,99,24,22,1263,ASW,15,24,3,349.15,21.94,3,22,5.79060216660876,2
57,salinity,2015-04-30,99,24,22,331,ASW,15,36,3,274.58,20.52,3,22,5.53757045959531,2
58,salinity,2015-04-30,99,24,22,332,ASW,15,36,3,335.95,20.52,3,22,5.75393678731692,2
59,salinity,2015-04-30,99,24,22,333,ASW,15,36,3,317.45,20.52,3,22,5.6934964207877,2
60,salinity,2015-04-30,99,24,22,1263,ASW,15,36,3,374.8,20.52,3,22,5.87008756094138,2
1,salinity,2015-05-01,100,48,22,331,ASW,15,0,1,778.59,21.92,1,22,6.62892722708398,3
2,salinity,2015-05-01,100,48,22,332,ASW,15,0,1,502.25,21.92,1,22,6.17447336768207,3
3,salinity,2015-05-01,100,48,22,333,ASW,15,0,1,929.66,21.92,1,22,6.8109579939848,3
4,salinity,2015-05-01,100,48,22,1263,ASW,15,0,1,1028.16,21.92,1,22,6.91397589079519,3
5,salinity,2015-05-01,100,48,22,331,ASW,15,2,1,950.1,21.72,1,22,6.83344113172964,3
6,salinity,2015-05-01,100,48,22,332,ASW,15,2,1,691.52,21.72,1,22,6.5069791603601,3
7,salinity,2015-05-01,100,48,22,333,ASW,15,2,1,935.4,21.72,1,22,6.81748040074235,3
8,salinity,2015-05-01,100,48,22,1263,ASW,15,2,1,930.99,21.72,1,22,6.81264207977586,3
9,salinity,2015-05-01,100,48,22,331,ASW,15,12,1,731.96,21.17,1,22,6.56637702752649,3
10,salinity,2015-05-01,100,48,22,332,ASW,15,12,1,891.73,21.17,1,22,6.76913668273762,3
11,salinity,2015-05-01,100,48,22,333,ASW,15,12,1,955.67,21.17,1,22,6.84001162689562,3
12,salinity,2015-05-01,100,48,22,1263,ASW,15,12,1,730.43,21.17,1,22,6.56422217299034,3
13,salinity,2015-05-01,100,48,22,331,ASW,15,24,1,854.24,19.63,1,22,6.72696454987335,3
14,salinity,2015-05-01,100,48,22,332,ASW,15,24,1,789.13,19.63,1,22,6.64574095327893,3
15,salinity,2015-05-01,100,48,22,333,ASW,15,24,1,704.95,19.63,1,22,6.52988588246477,3
16,salinity,2015-05-01,100,48,22,1263,ASW,15,24,1,605.86,19.63,1,22,6.37371220403996,3
17,salinity,2015-05-01,100,48,22,331,ASW,15,36,1,579.78,20.15,1,22,6.32727585107561,3
18,salinity,2015-05-01,100,48,22,332,ASW,15,36,1,625.46,20.15,1,22,6.4057407234947,3
19,salinity,2015-05-01,100,48,22,333,ASW,15,36,1,564.38,20.15,1,22,6.29937195162134,3
